,date,state,abbrev,population,positive,active,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,onVentilatorCurrently,recovered,dataQualityGrade,lastUpdateEt,death,hospitalized,bedsPerThousand,total_beds
3422,2020-03-12,Colorado,CO,5845526,45.0,45.0,,,,,0.0,,3/12/2020 17:00,0.0,,1.9,11106.499399999999
3423,2020-03-12,Connecticut,CT,3563077,6.0,6.0,,,,,0.0,,3/12/2020 15:00,0.0,,2.0,7126.154
3424,2020-03-12,District of Columbia,DC,720687,10.0,10.0,,,,,0.0,,3/11/2020 17:45,0.0,,4.4,3171.0228
3425,2020-03-12,Delaware,DE,982895,4.0,4.0,,,,,0.0,,3/12/2020 11:30,0.0,,2.2,2162.369
3426,2020-03-12,Florida,FL,21992985,32.0,30.0,,,,,0.0,,3/12/2020 09:07,2.0,,2.6,57181.761000000006
3427,2020-03-12,Georgia,GA,10736059,31.0,31.0,,,,,0.0,,3/11/2020 20:00,0.0,,2.4,25766.541599999997
3428,2020-03-12,Hawaii,HI,1412687,2.0,2.0,,,,,0.0,,3/11/2020 00:00,0.0,,1.9,2684.1052999999997
3429,2020-03-12,Iowa,IA,3179849,14.0,14.0,,,,,0.0,,3/11/2020 00:00,0.0,,3.0,9539.547
3430,2020-03-12,Idaho,ID,1826156,0.0,0.0,,,,,0.0,,3/12/2020 09:45,0.0,,1.9,3469.6964
3431,2020-03-12,Illinois,IL,12659682,25.0,25.0,,,,,0.0,,3/11/2020 00:00,0.0,,2.5,31649.205
3432,2020-03-12,Indiana,IN,6745354,12.0,12.0,,,,,0.0,,3/11/2020 11:59,0.0,,2.7,18212.455800000003
3433,2020-03-12,Kansas,KS,2910357,4.0,4.0,,,,,0.0,,3/12/2020 00:00,0.0,,3.3,9604.1781
3434,2020-03-12,Kentucky,KY,4499692,8.0,8.0,,,,,0.0,,3/11/2020 17:10,0.0,,3.2,14399.0144
3435,2020-03-12,Louisiana,LA,4645184,14.0,14.0,,,,,0.0,,3/12/2020 10:30,0.0,,3.3,15329.1072
3436,2020-03-12,Massachusetts,MA,6976597,8.0,8.0,,,,,0.0,,3/11/2020 00:00,0.0,,2.3,16046.173099999998
3437,2020-03-12,Maryland,MD,6083116,12.0,12.0,,,,,0.0,,3/12/2020 00:00,0.0,,1.9,11557.920399999999
3438,2020-03-12,Maine,ME,1345790,1.0,1.0,,,,,0.0,,3/12/2020 13:00,0.0,,2.5,3364.475
3439,2020-03-12,Michigan,MI,10045029,702.0,702.0,,,,,0.0,,3/11/2020 19:00,0.0,,2.5,25112.572500000002
3440,2020-03-12,Minnesota,MN,5700671,9.0,9.0,,,,,0.0,,3/12/2020 00:00,0.0,,2.5,14251.677500000002
3441,2020-03-12,Missouri,MO,6169270,1.0,1.0,,,,,0.0,,3/11/2020 00:00,0.0,,3.1,19124.737
3442,2020-03-12,Mississippi,MS,2989260,1.0,1.0,,,,,0.0,,3/11/2020 13:20,0.0,,4.0,11957.04
3443,2020-03-12,Montana,MT,1086759,1.0,1.0,,,,,0.0,,3/11/2020 19:00,0.0,,3.3,3586.3046999999997
3444,2020-03-12,North Carolina,NC,10611862,12.0,12.0,,,,,0.0,,3/12/2020 08:00,0.0,,2.1,22284.9102
3445,2020-03-12,North Dakota,ND,761723,1.0,1.0,,,,,0.0,,3/11/2020 00:00,0.0,,4.3,3275.4089
3446,2020-03-12,Nebraska,NE,1952570,10.0,10.0,,,,,0.0,,3/12/2020 00:00,0.0,,3.6,7029.2519999999995
3447,2020-03-12,New Hampshire,NH,1371246,6.0,6.0,,,,,0.0,,3/12/2020 09:00,0.0,,2.1,2879.6166000000003
3448,2020-03-12,New Jersey,NJ,8936574,30.0,29.0,,,,,0.0,,3/11/2020 12:00,1.0,,2.4,21447.7776
3449,2020-03-12,New Mexico,NM,2096640,5.0,5.0,,,,,0.0,,3/12/2020 00:00,0.0,,1.8,3773.9519999999998
3450,2020-03-12,Nevada,NV,3139658,7.0,7.0,,,,,0.0,,3/10/2020 16:00,0.0,,2.1,6593.2818
3451,2020-03-12,New York,NY,19440469,216.0,216.0,,,,,0.0,,3/11/2020 16:00,0.0,,2.7,52489.2663
3452,2020-03-12,Ohio,OH,11747694,5.0,5.0,,,,,0.0,,3/12/2020 14:00,0.0,,2.8,32893.5432
3453,2020-03-12,Oklahoma,OK,3954821,3.0,3.0,,,,,0.0,,3/11/2020 00:00,0.0,,2.8,11073.4988
3454,2020-03-12,Oregon,OR,4301089,19.0,19.0,,,,,0.0,,3/11/2020 13:00,0.0,,1.6,6881.7424
3455,2020-03-12,Pennsylvania,PA,12820878,22.0,22.0,,,,,0.0,,3/12/2020 13:45,0.0,,2.9,37180.5462
3456,2020-03-12,Rhode Island,RI,1056161,5.0,5.0,,,,,0.0,,3/12/2020 00:00,0.0,,2.1,2217.9381000000003
3457,2020-03-12,South Carolina,SC,5210095,10.0,10.0,,,,,0.0,,3/11/2020 17:12,0.0,,2.4,12504.228000000001
3458,2020-03-12,South Dakota,SD,903027,8.0,8.0,,,,,0.0,,3/11/2020 00:00,0.0,,4.8,4334.5296
3459,2020-03-12,Tennessee,TN,6897576,18.0,18.0,,,,,0.0,,3/12/2020 15:00,0.0,,2.9,20002.9704
3460,2020-03-12,Texas,TX,29472295,23.0,23.0,,,,,0.0,,3/12/2020 11:00,0.0,,2.3,67786.27849999999
3461,2020-03-12,Utah,UT,3282115,4.0,4.0,,,,,0.0,,3/11/2020 00:00,0.0,,1.8,5907.807
3462,2020-03-12,Virginia,VA,8626207,17.0,17.0,,,,,0.0,,3/12/2020 12:00,0.0,,2.1,18115.0347
3463,2020-03-12,Vermont,VT,628061,2.0,2.0,,,,,0.0,,3/11/2020 13:00,0.0,,2.1,1318.9281
3464,2020-03-12,Washington,WA,7797095,799.0,755.0,,,,,0.0,,3/12/2020 00:00,44.0,,1.7,13255.0615
3465,2020-03-12,Wisconsin,WI,5851754,8.0,8.0,,,,,0.0,,3/12/2020 15:30,0.0,,2.1,12288.6834
3466,2020-03-12,West Virginia,WV,1778070,0.0,0.0,,,,,0.0,,3/12/2020 00:00,0.0,,3.8,6756.665999999999
3467,2020-03-12,Wyoming,WY,567025,1.0,1.0,,,,,0.0,,3/11/2020 00:00,0.0,,3.5,1984.5874999999999
3468,2020-03-11,Alaska,AK,734002,0.0,0.0,,,,,0.0,,,0.0,,2.2,1614.8044
3469,2020-03-11,Alabama,AL,4908621,0.0,0.0,,,,,0.0,,,0.0,,3.1,15216.725100000001
3470,2020-03-11,Arkansas,AR,3038999,0.0,0.0,,,,,0.0,,,0.0,,3.2,9724.7968
3471,2020-03-11,Arizona,AZ,7378494,9.0,9.0,,,,,0.0,,,0.0,,1.9,14019.138599999998
3472,2020-03-11,California,CA,39937489,157.0,157.0,,,,,0.0,,,0.0,,1.8,71887.4802
3473,2020-03-11,Colorado,CO,5845526,28.0,28.0,,,,,0.0,,,0.0,,1.9,11106.499399999999
3474,2020-03-11,Connecticut,CT,3563077,3.0,3.0,,,,,0.0,,,0.0,,2.0,7126.154
3475,2020-03-11,District of Columbia,DC,720687,5.0,5.0,,,,,0.0,,,0.0,,4.4,3171.0228
3476,2020-03-11,Delaware,DE,982895,1.0,1.0,,,,,0.0,,,0.0,,2.2,2162.369
3477,2020-03-11,Florida,FL,21992985,28.0,26.0,,,,,0.0,,,2.0,,2.6,57181.761000000006
3478,2020-03-11,Georgia,GA,10736059,22.0,22.0,,,,,0.0,,,0.0,,2.4,25766.541599999997
3479,2020-03-11,Hawaii,HI,1412687,2.0,2.0,,,,,0.0,,,0.0,,1.9,2684.1052999999997
3480,2020-03-11,Iowa,IA,3179849,13.0,13.0,,,,,0.0,,,0.0,,3.0,9539.547
3481,2020-03-11,Idaho,ID,1826156,0.0,0.0,,,,,0.0,,,0.0,,1.9,3469.6964
3482,2020-03-11,Illinois,IL,12659682,19.0,19.0,,,,,0.0,,,0.0,,2.5,31649.205
3483,2020-03-11,Indiana,IN,6745354,10.0,10.0,,,,,0.0,,,0.0,,2.7,18212.455800000003
3484,2020-03-11,Kansas,KS,2910357,1.0,1.0,,,,,0.0,,,0.0,,3.3,9604.1781
3485,2020-03-11,Kentucky,KY,4499692,8.0,8.0,,,,,0.0,,,0.0,,3.2,14399.0144
3486,2020-03-11,Louisiana,LA,4645184,6.0,6.0,,,,,0.0,,,0.0,,3.3,15329.1072
3487,2020-03-11,Maryland,MD,6083116,9.0,9.0,,,,,0.0,,,0.0,,1.9,11557.920399999999
3488,2020-03-11,Maine,ME,1345790,0.0,0.0,,,,,0.0,,,0.0,,2.5,3364.475
3489,2020-03-11,Michigan,MI,10045029,497.0,497.0,,,,,0.0,,,0.0,,2.5,25112.572500000002
3490,2020-03-11,Minnesota,MN,5700671,5.0,5.0,,,,,0.0,,,0.0,,2.5,14251.677500000002
3491,2020-03-11,Missouri,MO,6169270,1.0,1.0,,,,,0.0,,,0.0,,3.1,19124.737
3492,2020-03-11,Mississippi,MS,2989260,0.0,0.0,,,,,0.0,,,0.0,,4.0,11957.04
3493,2020-03-11,Montana,MT,1086759,0.0,0.0,,,,,0.0,,,0.0,,3.3,3586.3046999999997
3494,2020-03-11,North Carolina,NC,10611862,7.0,7.0,,,,,0.0,,,0.0,,2.1,22284.9102
3495,2020-03-11,North Dakota,ND,761723,0.0,0.0,,,,,0.0,,,0.0,,4.3,3275.4089
3496,2020-03-11,Nebraska,NE,1952570,5.0,5.0,,,,,0.0,,,0.0,,3.6,7029.2519999999995
3497,2020-03-11,New Hampshire,NH,1371246,4.0,4.0,,,,,0.0,,,0.0,,2.1,2879.6166000000003
3498,2020-03-11,New Jersey,NJ,8936574,24.0,23.0,,,,,0.0,,,1.0,,2.4,21447.7776
3499,2020-03-11,New Mexico,NM,2096640,3.0,3.0,,,,,0.0,,,0.0,,1.8,3773.9519999999998
3500,2020-03-11,Nevada,NV,3139658,5.0,5.0,,,,,0.0,,,0.0,,2.1,6593.2818
3501,2020-03-11,New York,NY,19440469,216.0,216.0,,,,,0.0,,,0.0,,2.7,52489.2663
3502,2020-03-11,Ohio,OH,11747694,4.0,4.0,,,,,0.0,,,0.0,,2.8,32893.5432
3503,2020-03-11,Oklahoma,OK,3954821,2.0,2.0,,,,,0.0,,,0.0,,2.8,11073.4988
3504,2020-03-11,Oregon,OR,4301089,19.0,19.0,,,,,0.0,,,0.0,,1.6,6881.7424
3505,2020-03-11,Pennsylvania,PA,12820878,16.0,16.0,,,,,0.0,,,0.0,,2.9,37180.5462
3506,2020-03-11,Rhode Island,RI,1056161,5.0,5.0,,,,,0.0,,,0.0,,2.1,2217.9381000000003
3507,2020-03-11,South Carolina,SC,5210095,9.0,9.0,,,,,0.0,,,0.0,,2.4,12504.228000000001
3508,2020-03-11,South Dakota,SD,903027,5.0,5.0,,,,,0.0,,,0.0,,4.8,4334.5296
3509,2020-03-11,Tennessee,TN,6897576,7.0,7.0,,,,,0.0,,,0.0,,2.9,20002.9704
3510,2020-03-11,Texas,TX,29472295,21.0,21.0,,,,,0.0,,,0.0,,2.3,67786.27849999999
3511,2020-03-11,Utah,UT,3282115,2.0,2.0,,,,,0.0,,,0.0,,1.8,5907.807
3512,2020-03-11,Virginia,VA,8626207,9.0,9.0,,,,,0.0,,,0.0,,2.1,18115.0347
3513,2020-03-11,Vermont,VT,628061,1.0,1.0,,,,,0.0,,,0.0,,2.1,1318.9281
3514,2020-03-11,Washington,WA,7797095,621.0,581.0,,,,,0.0,,3/11/2020 00:00,40.0,,1.7,13255.0615
3515,2020-03-11,Wisconsin,WI,5851754,3.0,3.0,,,,,0.0,,,0.0,,2.1,12288.6834
3516,2020-03-11,West Virginia,WV,1778070,0.0,0.0,,,,,0.0,,,0.0,,3.8,6756.665999999999
3517,2020-03-11,Wyoming,WY,567025,0.0,0.0,,,,,0.0,,,0.0,,3.5,1984.5874999999999
3518,2020-03-10,Alaska,AK,734002,0.0,0.0,,,,,0.0,,,0.0,,2.2,1614.8044
3519,2020-03-10,Alabama,AL,4908621,0.0,0.0,,,,,0.0,,,0.0,,3.1,15216.725100000001
3520,2020-03-10,Arkansas,AR,3038999,0.0,0.0,,,,,0.0,,,0.0,,3.2,9724.7968
3521,2020-03-10,Arizona,AZ,7378494,6.0,6.0,,,,,0.0,,,0.0,,1.9,14019.138599999998
3522,2020-03-10,California,CA,39937489,133.0,133.0,,,,,0.0,,,0.0,,1.8,71887.4802
3523,2020-03-10,Colorado,CO,5845526,12.0,12.0,,,,,0.0,,,0.0,,1.9,11106.499399999999
3524,2020-03-10,Connecticut,CT,3563077,2.0,2.0,,,,,0.0,,,0.0,,2.0,7126.154
3525,2020-03-10,District of Columbia,DC,720687,5.0,5.0,,,,,0.0,,,0.0,,4.4,3171.0228
3526,2020-03-10,Delaware,DE,982895,0.0,0.0,,,,,0.0,,,0.0,,2.2,2162.369
3527,2020-03-10,Florida,FL,21992985,19.0,19.0,,,,,0.0,,,0.0,,2.6,57181.761000000006
3528,2020-03-10,Georgia,GA,10736059,17.0,17.0,,,,,0.0,,,0.0,,2.4,25766.541599999997
3529,2020-03-10,Hawaii,HI,1412687,2.0,2.0,,,,,0.0,,,0.0,,1.9,2684.1052999999997
3530,2020-03-10,Iowa,IA,3179849,8.0,8.0,,,,,0.0,,,0.0,,3.0,9539.547
3531,2020-03-10,Idaho,ID,1826156,0.0,0.0,,,,,0.0,,,0.0,,1.9,3469.6964
3532,2020-03-10,Illinois,IL,12659682,19.0,19.0,,,,,0.0,,,0.0,,2.5,31649.205
3533,2020-03-10,Indiana,IN,6745354,6.0,6.0,,,,,0.0,,,0.0,,2.7,18212.455800000003
3534,2020-03-10,Kansas,KS,2910357,1.0,1.0,,,,,0.0,,,0.0,,3.3,9604.1781
3535,2020-03-10,Kentucky,KY,4499692,6.0,6.0,,,,,0.0,,,0.0,,3.2,14399.0144
3536,2020-03-10,Louisiana,LA,4645184,1.0,1.0,,,,,0.0,,,0.0,,3.3,15329.1072
3537,2020-03-10,Maryland,MD,6083116,6.0,6.0,,,,,0.0,,,0.0,,1.9,11557.920399999999
3538,2020-03-10,Maine,ME,1345790,0.0,0.0,,,,,0.0,,,0.0,,2.5,3364.475
3539,2020-03-10,Michigan,MI,10045029,358.0,358.0,,,,,0.0,,,0.0,,2.5,25112.572500000002
3540,2020-03-10,Minnesota,MN,5700671,3.0,3.0,,,,,0.0,,,0.0,,2.5,14251.677500000002
3541,2020-03-10,Missouri,MO,6169270,1.0,1.0,,,,,0.0,,,0.0,,3.1,19124.737
3542,2020-03-10,Mississippi,MS,2989260,0.0,0.0,,,,,0.0,,,0.0,,4.0,11957.04
3543,2020-03-10,Montana,MT,1086759,0.0,0.0,,,,,0.0,,,0.0,,3.3,3586.3046999999997
3544,2020-03-10,North Carolina,NC,10611862,7.0,7.0,,,,,0.0,,,0.0,,2.1,22284.9102
3545,2020-03-10,North Dakota,ND,761723,0.0,0.0,,,,,0.0,,,0.0,,4.3,3275.4089
3546,2020-03-10,Nebraska,NE,1952570,3.0,3.0,,,,,0.0,,,0.0,,3.6,7029.2519999999995
3547,2020-03-10,New Hampshire,NH,1371246,4.0,4.0,,,,,0.0,,,0.0,,2.1,2879.6166000000003
3548,2020-03-10,New Jersey,NJ,8936574,15.0,15.0,,,,,0.0,,,0.0,,2.4,21447.7776
3549,2020-03-10,New Mexico,NM,2096640,0.0,0.0,,,,,0.0,,,0.0,,1.8,3773.9519999999998
3550,2020-03-10,Nevada,NV,3139658,1.0,1.0,,,,,0.0,,,0.0,,2.1,6593.2818
3551,2020-03-10,New York,NY,19440469,173.0,173.0,,,,,0.0,,,0.0,,2.7,52489.2663
3552,2020-03-10,Ohio,OH,11747694,3.0,3.0,,,,,0.0,,,0.0,,2.8,32893.5432
3553,2020-03-10,Oklahoma,OK,3954821,2.0,2.0,,,,,0.0,,,0.0,,2.8,11073.4988
3554,2020-03-10,Oregon,OR,4301089,15.0,15.0,,,,,0.0,,,0.0,,1.6,6881.7424
3555,2020-03-10,Pennsylvania,PA,12820878,12.0,12.0,,,,,0.0,,,0.0,,2.9,37180.5462
3556,2020-03-10,Rhode Island,RI,1056161,3.0,3.0,,,,,0.0,,,0.0,,2.1,2217.9381000000003
3557,2020-03-10,South Carolina,SC,5210095,7.0,7.0,,,,,0.0,,,0.0,,2.4,12504.228000000001
3558,2020-03-10,South Dakota,SD,903027,0.0,0.0,,,,,0.0,,,0.0,,4.8,4334.5296
3559,2020-03-10,Tennessee,TN,6897576,7.0,7.0,,,,,0.0,,,0.0,,2.9,20002.9704
3560,2020-03-10,Texas,TX,29472295,13.0,13.0,,,,,0.0,,,0.0,,2.3,67786.27849999999
3561,2020-03-10,Utah,UT,3282115,2.0,2.0,,,,,0.0,,,0.0,,1.8,5907.807
3562,2020-03-10,Virginia,VA,8626207,8.0,8.0,,,,,0.0,,,0.0,,2.1,18115.0347
3563,2020-03-10,Vermont,VT,628061,1.0,1.0,,,,,0.0,,,0.0,,2.1,1318.9281
3564,2020-03-10,Washington,WA,7797095,488.0,451.0,,,,,0.0,,3/10/2020 00:00,37.0,,1.7,13255.0615
3565,2020-03-10,Wisconsin,WI,5851754,2.0,2.0,,,,,0.0,,,0.0,,2.1,12288.6834
3566,2020-03-10,West Virginia,WV,1778070,0.0,0.0,,,,,0.0,,,0.0,,3.8,6756.665999999999
3567,2020-03-10,Wyoming,WY,567025,0.0,0.0,,,,,0.0,,,0.0,,3.5,1984.5874999999999
3568,2020-03-09,Alaska,AK,734002,0.0,0.0,,,,,0.0,,,0.0,,2.2,1614.8044
3569,2020-03-09,Alabama,AL,4908621,0.0,0.0,,,,,0.0,,,0.0,,3.1,15216.725100000001
3570,2020-03-09,Arkansas,AR,3038999,0.0,0.0,,,,,0.0,,,0.0,,3.2,9724.7968
3571,2020-03-09,Arizona,AZ,7378494,5.0,5.0,,,,,0.0,,,0.0,,1.9,14019.138599999998
3572,2020-03-09,California,CA,39937489,114.0,114.0,,,,,0.0,,,0.0,,1.8,71887.4802
3573,2020-03-09,Colorado,CO,5845526,9.0,9.0,,,,,0.0,,,0.0,,1.9,11106.499399999999
3574,2020-03-09,Connecticut,CT,3563077,1.0,1.0,,,,,0.0,,,0.0,,2.0,7126.154
3575,2020-03-09,District of Columbia,DC,720687,1.0,1.0,,,,,0.0,,,0.0,,4.4,3171.0228
3576,2020-03-09,Delaware,DE,982895,0.0,0.0,,,,,0.0,,,0.0,,2.2,2162.369
3577,2020-03-09,Florida,FL,21992985,18.0,18.0,,,,,0.0,,,0.0,,2.6,57181.761000000006
3578,2020-03-09,Georgia,GA,10736059,12.0,12.0,,,,,0.0,,,0.0,,2.4,25766.541599999997
3579,2020-03-09,Hawaii,HI,1412687,2.0,2.0,,,,,0.0,,,0.0,,1.9,2684.1052999999997
3580,2020-03-09,Iowa,IA,3179849,3.0,3.0,,,,,0.0,,,0.0,,3.0,9539.547
3581,2020-03-09,Idaho,ID,1826156,0.0,0.0,,,,,0.0,,,0.0,,1.9,3469.6964
3582,2020-03-09,Illinois,IL,12659682,7.0,7.0,,,,,0.0,,,0.0,,2.5,31649.205
3583,2020-03-09,Indiana,IN,6745354,2.0,2.0,,,,,0.0,,,0.0,,2.7,18212.455800000003
3584,2020-03-09,Kansas,KS,2910357,1.0,1.0,,,,,0.0,,,0.0,,3.3,9604.1781
3585,2020-03-09,Kentucky,KY,4499692,4.0,4.0,,,,,0.0,,,0.0,,3.2,14399.0144
3586,2020-03-09,Louisiana,LA,4645184,1.0,1.0,,,,,0.0,,,0.0,,3.3,15329.1072
3587,2020-03-09,Maryland,MD,6083116,5.0,5.0,,,,,0.0,,,0.0,,1.9,11557.920399999999
3588,2020-03-09,Maine,ME,1345790,0.0,0.0,,,,,0.0,,,0.0,,2.5,3364.475
3589,2020-03-09,Michigan,MI,10045029,254.0,254.0,,,,,0.0,,,0.0,,2.5,25112.572500000002
3590,2020-03-09,Minnesota,MN,5700671,2.0,2.0,,,,,0.0,,,0.0,,2.5,14251.677500000002
3591,2020-03-09,Missouri,MO,6169270,1.0,1.0,,,,,0.0,,,0.0,,3.1,19124.737
3592,2020-03-09,Mississippi,MS,2989260,0.0,0.0,,,,,0.0,,,0.0,,4.0,11957.04
3593,2020-03-09,Montana,MT,1086759,0.0,0.0,,,,,0.0,,,0.0,,3.3,3586.3046999999997
3594,2020-03-09,North Carolina,NC,10611862,2.0,2.0,,,,,0.0,,,0.0,,2.1,22284.9102
3595,2020-03-09,North Dakota,ND,761723,0.0,0.0,,,,,0.0,,,0.0,,4.3,3275.4089
3596,2020-03-09,Nebraska,NE,1952570,3.0,3.0,,,,,0.0,,,0.0,,3.6,7029.2519999999995
3597,2020-03-09,New Hampshire,NH,1371246,4.0,4.0,,,,,0.0,,,0.0,,2.1,2879.6166000000003
3598,2020-03-09,New Jersey,NJ,8936574,11.0,11.0,,,,,0.0,,,0.0,,2.4,21447.7776
3599,2020-03-09,New Mexico,NM,2096640,0.0,0.0,,,,,0.0,,,0.0,,1.8,3773.9519999999998
3600,2020-03-09,Nevada,NV,3139658,1.0,1.0,,,,,0.0,,,0.0,,2.1,6593.2818
3601,2020-03-09,New York,NY,19440469,142.0,142.0,,,,,0.0,,,0.0,,2.7,52489.2663
3602,2020-03-09,Ohio,OH,11747694,3.0,3.0,,,,,0.0,,,0.0,,2.8,32893.5432
3603,2020-03-09,Oklahoma,OK,3954821,1.0,1.0,,,,,0.0,,,0.0,,2.8,11073.4988
3604,2020-03-09,Oregon,OR,4301089,14.0,14.0,,,,,0.0,,,0.0,,1.6,6881.7424
3605,2020-03-09,Pennsylvania,PA,12820878,10.0,10.0,,,,,0.0,,,0.0,,2.9,37180.5462
3606,2020-03-09,Rhode Island,RI,1056161,3.0,3.0,,,,,0.0,,,0.0,,2.1,2217.9381000000003
3607,2020-03-09,South Carolina,SC,5210095,7.0,7.0,,,,,0.0,,,0.0,,2.4,12504.228000000001
3608,2020-03-09,South Dakota,SD,903027,0.0,0.0,,,,,0.0,,,0.0,,4.8,4334.5296
3609,2020-03-09,Tennessee,TN,6897576,3.0,3.0,,,,,0.0,,,0.0,,2.9,20002.9704
3610,2020-03-09,Texas,TX,29472295,12.0,12.0,,,,,0.0,,,0.0,,2.3,67786.27849999999
3611,2020-03-09,Utah,UT,3282115,1.0,1.0,,,,,0.0,,,0.0,,1.8,5907.807
3612,2020-03-09,Virginia,VA,8626207,3.0,3.0,,,,,0.0,,,0.0,,2.1,18115.0347
3613,2020-03-09,Vermont,VT,628061,1.0,1.0,,,,,0.0,,,0.0,,2.1,1318.9281
3614,2020-03-09,Washington,WA,7797095,378.0,343.0,,,,,0.0,,3/9/2020 00:00,35.0,,1.7,13255.0615
3615,2020-03-09,Wisconsin,WI,5851754,1.0,1.0,,,,,0.0,,,0.0,,2.1,12288.6834
3616,2020-03-09,West Virginia,WV,1778070,0.0,0.0,,,,,0.0,,,0.0,,3.8,6756.665999999999
3617,2020-03-09,Wyoming,WY,567025,0.0,0.0,,,,,0.0,,,0.0,,3.5,1984.5874999999999
3618,2020-03-08,Alaska,AK,734002,0.0,0.0,,,,,0.0,,,0.0,,2.2,1614.8044
3619,2020-03-08,Alabama,AL,4908621,0.0,0.0,,,,,0.0,,,0.0,,3.1,15216.725100000001
3620,2020-03-08,Arkansas,AR,3038999,0.0,0.0,,,,,0.0,,,0.0,,3.2,9724.7968
3621,2020-03-08,Arizona,AZ,7378494,5.0,5.0,,,,,0.0,,,0.0,,1.9,14019.138599999998
3622,2020-03-08,California,CA,39937489,88.0,88.0,,,,,0.0,,,0.0,,1.8,71887.4802
3623,2020-03-08,Colorado,CO,5845526,8.0,8.0,,,,,0.0,,,0.0,,1.9,11106.499399999999
3624,2020-03-08,Connecticut,CT,3563077,1.0,1.0,,,,,0.0,,,0.0,,2.0,7126.154
3625,2020-03-08,District of Columbia,DC,720687,1.0,1.0,,,,,0.0,,,0.0,,4.4,3171.0228
3626,2020-03-08,Delaware,DE,982895,0.0,0.0,,,,,0.0,,,0.0,,2.2,2162.369
3627,2020-03-08,Florida,FL,21992985,17.0,17.0,,,,,0.0,,,0.0,,2.6,57181.761000000006
3628,2020-03-08,Georgia,GA,10736059,7.0,7.0,,,,,0.0,,,0.0,,2.4,25766.541599999997
3629,2020-03-08,Hawaii,HI,1412687,1.0,1.0,,,,,0.0,,,0.0,,1.9,2684.1052999999997
3630,2020-03-08,Iowa,IA,3179849,0.0,0.0,,,,,0.0,,,0.0,,3.0,9539.547
3631,2020-03-08,Idaho,ID,1826156,0.0,0.0,,,,,0.0,,,0.0,,1.9,3469.6964
3632,2020-03-08,Illinois,IL,12659682,6.0,6.0,,,,,0.0,,,0.0,,2.5,31649.205
3633,2020-03-08,Indiana,IN,6745354,2.0,2.0,,,,,0.0,,,0.0,,2.7,18212.455800000003
3634,2020-03-08,Kansas,KS,2910357,1.0,1.0,,,,,0.0,,,0.0,,3.3,9604.1781
3635,2020-03-08,Kentucky,KY,4499692,1.0,1.0,,,,,0.0,,,0.0,,3.2,14399.0144
3636,2020-03-08,Louisiana,LA,4645184,0.0,0.0,,,,,0.0,,,0.0,,3.3,15329.1072
3637,2020-03-08,Maryland,MD,6083116,3.0,3.0,,,,,0.0,,,0.0,,1.9,11557.920399999999
3638,2020-03-08,Maine,ME,1345790,0.0,0.0,,,,,0.0,,,0.0,,2.5,3364.475
3639,2020-03-08,Michigan,MI,10045029,168.0,168.0,,,,,0.0,,,0.0,,2.5,25112.572500000002
3640,2020-03-08,Minnesota,MN,5700671,1.0,1.0,,,,,0.0,,,0.0,,2.5,14251.677500000002
3641,2020-03-08,Missouri,MO,6169270,1.0,1.0,,,,,0.0,,,0.0,,3.1,19124.737
3642,2020-03-08,Mississippi,MS,2989260,0.0,0.0,,,,,0.0,,,0.0,,4.0,11957.04
3643,2020-03-08,Montana,MT,1086759,0.0,0.0,,,,,0.0,,,0.0,,3.3,3586.3046999999997
3644,2020-03-08,North Carolina,NC,10611862,2.0,2.0,,,,,0.0,,,0.0,,2.1,22284.9102
3645,2020-03-08,North Dakota,ND,761723,0.0,0.0,,,,,0.0,,,0.0,,4.3,3275.4089
3646,2020-03-08,Nebraska,NE,1952570,1.0,1.0,,,,,0.0,,,0.0,,3.6,7029.2519999999995
3647,2020-03-08,New Hampshire,NH,1371246,4.0,4.0,,,,,0.0,,,0.0,,2.1,2879.6166000000003
3648,2020-03-08,New Jersey,NJ,8936574,6.0,6.0,,,,,0.0,,,0.0,,2.4,21447.7776
3649,2020-03-08,New Mexico,NM,2096640,0.0,0.0,,,,,0.0,,,0.0,,1.8,3773.9519999999998
3650,2020-03-08,Nevada,NV,3139658,1.0,1.0,,,,,0.0,,,0.0,,2.1,6593.2818
3651,2020-03-08,New York,NY,19440469,105.0,105.0,,,,,0.0,,,0.0,,2.7,52489.2663
3652,2020-03-08,Ohio,OH,11747694,0.0,0.0,,,,,0.0,,,0.0,,2.8,32893.5432
3653,2020-03-08,Oklahoma,OK,3954821,1.0,1.0,,,,,0.0,,,0.0,,2.8,11073.4988
3654,2020-03-08,Oregon,OR,4301089,14.0,14.0,,,,,0.0,,,0.0,,1.6,6881.7424
3655,2020-03-08,Pennsylvania,PA,12820878,6.0,6.0,,,,,0.0,,,0.0,,2.9,37180.5462
3656,2020-03-08,Rhode Island,RI,1056161,3.0,3.0,,,,,0.0,,,0.0,,2.1,2217.9381000000003
3657,2020-03-08,South Carolina,SC,5210095,2.0,2.0,,,,,0.0,,,0.0,,2.4,12504.228000000001
3658,2020-03-08,South Dakota,SD,903027,0.0,0.0,,,,,0.0,,,0.0,,4.8,4334.5296
3659,2020-03-08,Tennessee,TN,6897576,3.0,3.0,,,,,0.0,,,0.0,,2.9,20002.9704
3660,2020-03-08,Texas,TX,29472295,8.0,8.0,,,,,0.0,,,0.0,,2.3,67786.27849999999
